Show,Artists,Date,Days Elapsed,Day of Year,Sin Day of Year,Cos Day of Year,Day of Week,Sin Day of Week,Cos Day of Week,Tickets Sold,Total GBOR,Total GBOR Numeric,Advance Ticket Price,Artist Fee,Deal,Scan Count,Bar Sales,Bar Sales Numeric,GBOR Bar Sales Ratio,Bar Sales Per Head,Net Income,Spotify Followers,Spotify Followers Max,artist1_genres,artist2_genres,combined_genres
Sons of Bill,Sons of Bill,2016-12-21,4184,356,-0.154308820664281,0.9880226656636976,3,0.9749279121818236,-0.2225209339563143,756.0,"$16,869.00",16869.0,$20.00 ,"$10,116.00",60%,756.0,"$8,617.00",8617.0,1.9576418707206684,$11.40,"$9,994.95",9112,9112,"alt country,americana,red dirt",,"americana,alt country,red dirt"
Indecision,Indecision,2016-12-27,4190,362,-0.0516196672232541,0.998666816288476,2,0.7818314824680298,0.6234898018587336,286.0,"$3,590.00",3590.0,$12.00,"$2,094.00",60%,286.0,"$4,574.00",4574.0,0.784871010056843,$15.99,"$2,692.95",576,576,,,
Trombone Shorty,Trombone Shorty,2016-12-29,4192,364,-0.0172133561558352,0.9998518392091162,4,0.4338837391175582,-0.900968867902419,782.0,"$25,415.00",25415.0,$32.50 ,"$16,363.39","$15,000 + 70%",782.0,"$7,844.00",7844.0,3.2400560938296787,$10.03,"$11,651.57",196808,196808,jazz funk,,jazz funk
Skip Castro,Skip Castro,2016-12-29,4192,364,-0.0172133561558352,0.9998518392091162,4,0.4338837391175582,-0.900968867902419,492.0,"$10,192.00",10192.0,$20.00,"$6,024.00",60%,514.0,"$6,510.00",6510.0,1.5655913978494624,$12.67,"$6,692.74",87,87,,,
Love Canon,Love Canon,2016-12-31,4194,366,0.0172133561558339,0.9998518392091162,6,-0.9749279121818236,-0.2225209339563146,775.0,"$29,387.00",29387.0,$35.00 ,"$14,887.00","$12,000 + 70%",845.0,"$12,748.00",12748.0,2.305224348917477,$15.09,"$16,440.15",10139,10139,"bluegrass,newgrass",,"newgrass,bluegrass"
Appetite for Destruction,Appetite for Destruction,2017-01-12,4206,12,0.2051044998686192,0.9787400799669153,4,0.4338837391175582,-0.900968867902419,149.0,"$2,161.00",2161.0,$15.00 ,"$1,086.00",60%,149.0,"$2,402.00",2402.0,0.8996669442131557,$16.12,$788.28,29762038,29762038,"grunge,post-grunge",,"post-grunge,grunge"
Cody Purvis,Cody Purvis,2017-01-14,4208,14,0.2386727660059501,0.9711000518829505,6,-0.9749279121818236,-0.2225209339563146,750.0,"$8,476.00",8476.0,$12.00 ,"$4,180.40",60%,750.0,"$8,732.00",8732.0,0.9706825469537332,$11.64,"$7,341.52",2307,2307,,,
Bruce In the USA,Bruce In the USA,2017-01-19,4213,19,0.3212696616923644,0.9469877530760752,4,0.4338837391175582,-0.900968867902419,113.0,"$1,725.00",1725.0,$15.00 ,$720.00,60%,113.0,"$1,530.00",1530.0,1.1274509803921569,$13.54,$83.91,6823814,6823814,,,
Nasty,Nasty,2017-01-21,4215,21,0.3536761221763716,0.9353679493131484,6,-0.9749279121818236,-0.2225209339563146,162.0,"$1,442.00",1442.0,$7.00 ,"$1,000.00",$1000 vs 50%,162.0,"$3,635.00",3635.0,0.3966987620357634,$22.44,"$1,740.45",67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
Greensky Bluegrass,Greensky Bluegrass,2017-01-24,4218,24,0.401487989205973,0.9158642882672872,2,0.7818314824680298,0.6234898018587336,777.0,"$15,980.00",15980.0,$20.00 ,"$10,224.50",60%,777.0,"$10,796.00",10796.0,1.4801778436457946,$13.89,"$11,024.03",214486,214486,"bluegrass,newgrass,americana",,"americana,newgrass,bluegrass"
Kurt Vile,Kurt Vile,2017-01-26,4220,26,0.4327755925504312,0.901501684131884,4,0.4338837391175582,-0.900968867902419,702.0,"$14,234.00",14234.0,$20.00 ,"$8,580.68",$8450 + 70%,722.0,"$6,591.00",6591.0,2.1596115915642544,$9.13,"$8,499.94",526529,526529,,,
The Legwarmers,The Legwarmers,2017-01-28,4222,28,0.4635502709028509,0.886070621534138,6,-0.9749279121818236,-0.2225209339563146,612.0,"$9,913.00",9913.0,$16.00 ,"$5,947.80",60%,612.0,"$8,024.76",8024.76,1.2353017411112606,$13.11,"$7,923.01",21976,21976,"anime,nerdcore",,"nerdcore,anime"
The Devil Makes Three,The Devil Makes Three,2017-01-29,4223,29,0.4787338401157884,0.8779600847008882,7,-0.7818314824680299,0.6234898018587334,775.0,"$15,500.00",15500.0,$20.00 ,"$10,002.50",60%,775.0,"$10,268.00",10268.0,1.5095442150370082,$13.25,"$10,138.01",355538,355538,"bluegrass,gothic country,newgrass,americana,folk punk,alt country,folk,country blues",,"folk punk,gothic country,folk,newgrass,alt country,country blues,bluegrass,americana"
Donna the Buffalo,Donna the Buffalo,2017-02-03,4228,34,0.5524353131676196,0.8335557718385699,5,-0.433883739117558,-0.9009688679024191,319.0,"$4,858.00",4858.0,$15.00 ,"$2,764.80",60%,372.0,"$5,794.00",5794.0,0.8384535726613739,$15.58,"$4,143.97",21904,21904,"newgrass,bluegrass,americana",,"americana,newgrass,bluegrass"
People's Blues of Richmond/Kendall Street,People's Blues of Richmond/Kendall Street,2017-02-04,4229,35,0.5667017562911176,0.8239230057575542,6,-0.9749279121818236,-0.2225209339563146,398.0,"$4,747.00",4747.0,$12.00 ,"$2,848.20",60%,398.0,"$5,946.00",5946.0,0.798351833165153,$14.94,"$1,161.51",5012,5012,,,
Blind Pilot,Blind Pilot,2017-02-06,4231,37,0.5947266869607634,0.8039279618328213,1,0.0,1.0,443.0,"$8,912.00",8912.0,$20.00 ,"$5,047.20",60%,443.0,"$3,481.00",3481.0,2.560183855214019,$7.86,"$4,085.16",259241,259241,indie folk,,indie folk
Papadosio,Papadosio,2017-02-09,4234,40,0.6354323008901774,0.7721565844991642,4,0.4338837391175582,-0.900968867902419,270.0,"$4,963.00",4963.0,$18.00 ,"$2,478.00",60%,335.0,"$4,273.00",4273.0,1.1614790545284344,$12.76,"$2,370.36",103510,103510,,,
Who's Bad,Who's Bad,2017-02-11,4236,42,0.6616346182422783,0.7498264012045686,6,-0.9749279121818236,-0.2225209339563146,480.0,"$7,749.00",7749.0,$16.00 ,"$4,649.00",60%,497.0,"$4,173.00",4173.0,1.856937455068296,$8.40,"$4,397.42",1088,1088,,,
Zoso,Zoso,2017-02-17,4242,48,0.7354170229639855,0.6776147890466889,5,-0.433883739117558,-0.9009688679024191,358.0,"$5,480.00",5480.0,$15.00 ,"$3,168.00",60%,358.0,"$4,987.00",4987.0,1.098857028273511,$13.93,"$3,922.29",162,162,,,
Cadillac 3,Cadillac 3,2017-02-18,4243,49,0.7469720876965552,0.6648553979642865,6,-0.9749279121818236,-0.2225209339563146,775.0,"$13,950.00",13950.0,$18.00 ,"$7,350.49",$7500 + 70%,775.0,"$11,536.00",11536.0,1.209257975034674,$14.89,"$13,395.77",183231,183231,"country rock,southern rock,country,red dirt",,"country,southern rock,country rock,red dirt"
Big Gigantic,Big Gigantic,2017-02-21,4246,52,0.7802958510707755,0.6254105729852463,2,0.7818314824680298,0.6234898018587336,775.0,"$20,150.00",20150.0,$26.00 ,"$9,582.92",60%,775.0,"$9,817.00",9817.0,2.052561882448813,$12.67,"$9,416.08",261171,261171,,,
Margo Price,Margo Price,2017-02-25,4250,56,0.8214765533024142,0.5702422926917871,6,-0.9749279121818236,-0.2225209339563146,770.0,"$12,387.00",12387.0,$16.00 ,"$7,635.55",60%,801.0,"$7,223.31",7223.31,1.714864791902881,$9.02,"$7,924.15",138347,138347,"americana,alt country",,"americana,alt country"
Moon Hooch,Moon Hooch,2017-02-28,4253,59,0.8498170915275278,0.5270777086423722,2,0.7818314824680298,0.6234898018587336,306.0,"$4,348.00",4348.0,$14.00 ,"$2,608.80",60%,306.0,"$2,739.44",2739.44,1.5871857021873084,$8.95,"$1,833.96",137774,137774,,,
Sleigh Bells,Sleigh Bells,2017-03-01,4254,60,0.8587639582758029,0.5123714121284237,3,0.9749279121818236,-0.2225209339563143,338.0,"$6,836.00",6836.0,$20.00 ,"$4,000.00",$4000 + 70%,338.0,"$2,538.00",2538.0,2.6934594168636723,$7.51,"$2,336.41",280402,280402,,,
Nasty,Nasty,2017-03-04,4257,63,0.8840675099433636,0.4673592171580022,6,-0.9749279121818236,-0.2225209339563146,219.0,"$1,939.00",1939.0,$7.00 ,"$1,000.00",$1000 vs 50%,250.0,"$2,746.44",2746.44,0.7060048644791075,$10.99,"$1,402.50",67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
David Bromberg,David Bromberg,2017-03-07,4260,66,0.907013812802636,0.4211008707960896,2,0.7818314824680298,0.6234898018587336,175.0,"$6,828.00",6828.0,$35.00 ,"$4,500.00",$4500 + 70%,175.0,"$1,422.00",1422.0,4.801687763713081,$8.13,$677.84,33834,33834,americana,,americana
Neko Case,Neko Case,2017-03-10,4263,69,0.9275416835791966,0.373719714790469,5,-0.433883739117558,-0.9009688679024191,649.0,"$23,454.00",23454.0,$36.00 ,"$16,155.46","$15,000 + 70%",649.0,"$5,239.00",5239.0,4.476808551250239,$8.07,"$10,285.47",234216,234216,"alt country,americana",,"americana,alt country"
Jerry Garcia Band Featuring Melvin Seals,Jerry Garcia Band Featuring Melvin Seals,2017-03-14,4267,73,0.9510565162951536,0.3090169943749474,2,0.7818314824680298,0.6234898018587336,270.0,"$5,616.00",5616.0,$20.00 ,"$3,000.00","$3,000 + 70%",270.0,"$4,284.00",4284.0,1.3109243697478992,$15.87,"$3,250.36",5993,5993,reggae rock,,reggae rock
Galactic,Galactic,2017-03-16,4269,75,0.9611297838723007,0.2760969730974688,4,0.4338837391175582,-0.900968867902419,437.0,"$9,842.00",9842.0,$22.00 ,"$5,123.40",60%,437.0,"$6,062.00",6062.0,1.6235565819861433,$13.87,"$6,138.38",129868,129868,"jazz funk,funk rock,acid jazz",,"funk rock,jazz funk,acid jazz"
Eli Young Band,Eli Young Band,2017-03-17,4270,76,0.9657399376548548,0.2595117970697999,5,-0.433883739117558,-0.9009688679024191,713.0,"$21,503.47",21503.47,$29.99 ,"$15,404.26","$15,000 + 70%",721.0,"$8,449.00",8449.0,2.5450905432595574,$11.72,"$9,892.75",847559,847559,"country,texas country,red dirt,acoustic country",,"red dirt,acoustic country,country,texas country"
Robert Earl Keen,Robert Earl Keen,2017-03-19,4272,78,0.9741004551724204,0.2261156855082882,7,-0.7818314824680299,0.6234898018587334,493.0,"$14,906.00",14906.0,$30.00 ,"$10,000.00","$10,000 + 70%",507.0,"$5,709.00",5709.0,2.6109651427570504,$11.26,"$7,546.47",189728,189728,"texas country,red dirt,alt country,americana",,"red dirt,alt country,americana,texas country"
Local Natives,Local Natives,2017-03-21,4274,80,0.9813064702716092,0.1924515819708299,2,0.7818314824680298,0.6234898018587336,524.0,"$13,678.00",13678.0,$26.00 ,"$12,500.00",$12500 + 70%,524.0,"$3,084.00",3084.0,4.43514915693904,$5.89,$276.17,659799,659799,,,
Johnny Swim,Johnny Swim,2017-03-23,4276,82,0.9873494423939864,0.1585593851031347,4,0.4338837391175582,-0.900968867902419,754.0,"$16,588.00",16588.0,$22.00 ,"$10,488.40",60%,754.0,"$3,516.55",3516.55,4.71712331688729,$4.66,"$7,852.51",227396,227396,folk pop,,folk pop
Rising Appalachia,Rising Appalachia,2017-03-24,4277,83,0.989932495087353,0.141540295217043,5,-0.433883739117558,-0.9009688679024191,608.0,"$12,620.00",12620.0,$20.00 ,"$7,159.80",60%,608.0,"$5,478.83",5478.83,2.303411494789946,$9.01,"$7,658.56",247803,247803,,,
Hot in Herre,Hot in Herre,2017-03-25,4278,84,0.9922222094179324,0.1244792638867891,6,-0.9749279121818236,-0.2225209339563146,785.0,"$7,360.00",7360.0,$10.00 ,"$5,182.50",75%,811.0,"$8,888.00",8888.0,0.828082808280828,$10.96,"$7,028.28",3261086,3261086,,,
Drew Holcomb,Drew Holcomb,2017-03-29,4282,88,0.9984354211555644,0.0559169901006034,3,0.9749279121818236,-0.2225209339563143,285.0,"$5,730.00",5730.0,$20.00 ,"$2,988.00",60%,285.0,"$1,551.00",1551.0,3.694390715667312,$5.44,"$1,847.08",34561,34561,christian folk,,christian folk
Corey Smith,Corey Smith,2017-03-31,4284,90,0.9997685019798908,0.0215160974362222,5,-0.433883739117558,-0.9009688679024191,607.0,"$12,280.00",12280.0,$20.00 ,"$7,068.00",60%,607.0,"$10,866.00",10866.0,1.1301306828639794,$17.90,"$10,356.43",90807,90807,"texas country,red dirt,country",,"red dirt,country,texas country"
Gogol Bordello,Gogol Bordello,2017-04-07,4291,97,0.9951053111006976,-0.0988201387328714,5,-0.433883739117558,-0.9009688679024191,666.0,"$21,420.00",21420.0,$32.00 ,"$17,500.00","$17,500 + 70%",666.0,"$7,650.00",7650.0,2.8,$11.49,"$6,889.18",366906,366906,"folk punk,dark cabaret",,"folk punk,dark cabaret"
Delbert McClinton,Delbert McClinton,2017-04-08,4292,98,0.9932568492674144,-0.1159345995955004,6,-0.9749279121818236,-0.2225209339563146,482.0,"$17,030.00",17030.0,$35.00 ,"$15,000.00",$15000 + 70%,482.0,"$4,572.00",4572.0,3.7248468941382327,$9.49,"$3,595.43",84573,84573,"blues,blues rock",,"blues rock,blues"
Ben Folds,Ben Folds,2017-04-15,4299,105,0.9721181966290612,-0.2344913895704098,6,-0.9749279121818236,-0.2225209339563146,759.0,"$34,155.00",34155.0,$45.00 ,"$26,957.49",$25000 + 70%,759.0,"$6,560.00",6560.0,5.206554878048781,$8.64,"$11,716.78",315158,315158,,,
Pink Talking Phish,Pink Talking Phish,2017-04-20,4304,110,0.9483615800121716,-0.3171912885891061,4,0.4338837391175582,-0.900968867902419,115.0,"$1,780.00",1780.0,$15.00 ,$918.00,60%,556.0,"$10,535.00",10535.0,0.1689606074988134,$18.95,"$6,143.88",536624,536624,,,
Rockn to Lockn,Rockn to Lockn,2017-04-21,4305,111,0.9427611433904208,-0.3334687789181868,5,-0.433883739117558,-0.9009688679024191,798.0,"$5,624.00",5624.0,$7.00 ,"$2,931.00",50%,798.0,"$7,611.00",7611.0,0.7389304953356983,$9.54,"$6,935.48",565485,565485,,,
Parachute,Parachute,2017-04-23,4307,113,0.9307239310379796,-0.3657225234972689,7,-0.7818314824680299,0.6234898018587334,700.0,"$17,550.00",17550.0,$25.00 ,"$9,605.10",60%,720.0,"$3,063.00",3063.0,5.729676787463271,$4.25,"$8,191.45",639277,639277,,,
Turnpike Troubadours,Turnpike Troubadours,2017-04-25,4309,115,0.9175836260593936,-0.3975428142825559,2,0.7818314824680298,0.6234898018587336,760.0,"$13,680.00",13680.0,$18.00 ,"$6,649.75","$5,000 + 70%",760.0,"$10,535.00",10535.0,1.298528713811106,$13.86,"$10,573.95",569045,569045,"red dirt,texas country,alt country,country,americana",,"red dirt,country,alt country,americana,texas country"
Citizen Cope,Citizen Cope,2017-04-25,4309,115,0.9175836260593936,-0.3975428142825559,2,0.7818314824680298,0.6234898018587336,347.0,"$9,786.00",9786.0,$28.00 ,"$12,000.00","$12,000 vs 70%",347.0,"$4,363.00",4363.0,2.2429520971808388,$12.57,-$966.97,356793,356793,,,
Kishi Bashi,Kishi Bashi,2017-04-26,4310,116,0.9106046300942162,-0.4132786077829042,3,0.9749279121818236,-0.2225209339563143,430.0,"$6,929.00",6929.0,$16.00 ,"$3,938.00",60%,430.0,"$2,718.00",2718.0,2.549300956585725,$6.32,"$3,032.98",252374,252374,chamber pop,,chamber pop
Jamestown Revival,Jamestown Revival,2017-04-27,4311,117,0.9033558023246844,-0.4288919379124835,4,0.4338837391175582,-0.900968867902419,219.0,"$3,983.00",3983.0,$18.00 ,"$2,109.00",60%,219.0,"$2,668.00",2668.0,1.4928785607196402,$12.18,"$1,020.69",108406,108406,"roots rock,americana,folk pop",,"americana,folk pop,roots rock"
Steel Wheels,Steel Wheels,2017-04-28,4312,118,0.895839290734909,-0.4443781781046132,5,-0.433883739117558,-0.9009688679024191,417.0,"$14,493.00",14493.0,$32.00 ,"$7,941.61",$6500 + 70%,417.0,"$2,916.00",2916.0,4.970164609053498,$6.99,"$5,942.41",18504,18504,"bluegrass,newgrass,americana",,"americana,newgrass,bluegrass"
Nasty,Nasty,2017-05-05,4319,125,0.8359254794186372,-0.548842958284719,5,-0.433883739117558,-0.9009688679024191,316.0,"$1,308.00",1308.0,$5.00 ,"$1,000.00",$1000 vs 50%,316.0,"$5,339.00",5339.0,0.2449896984454017,$16.90,"$5,375.69",67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
Nasty,Nasty,2017-05-07,4321,127,0.8165380514459161,-0.5772916165517272,7,-0.7818314824680299,0.6234898018587334,284.0,"$1,185.00",1185.0,$5.00 ,"$1,000.00","$1,000 vs 50%",361.0,"$6,471.00",6471.0,0.1831247102457116,$17.93,"$3,084.46",67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
J Roddy Walston and the Business,"J Roddy Walston, the Business",2017-05-09,4323,129,0.7961828637826158,-0.6050560696488488,2,0.7818314824680298,0.6234898018587336,226.0,"$4,209.00",4209.0,$18.00 ,"$1,978.80",60%,226.0,"$3,529.00",3529.0,1.192689147067158,$15.62,"$2,661.72","65631,1182716",1182716,roots rock,,roots rock
Tuneyards,Tuneyards,2017-05-09,4323,129,0.7961828637826158,-0.6050560696488488,2,0.7818314824680298,0.6234898018587336,182.0,"$4,004.00",4004.0,$22.00 ,"$6,000.00",$6000 + 70%,182.0,"$2,358.00",2358.0,1.6980491942324003,$12.96,"-$3,161.71",224776,224776,art pop,,art pop
LANY,LANY,2017-05-16,4330,136,0.717676913675962,-0.6963762255968722,2,0.7818314824680298,0.6234898018587336,551.0,"$8,389.00",8389.0,$15.00 ,"$3,500.00",$3500 + 70%,502.0,"$2,190.00",2190.0,3.830593607305936,$4.36,"$5,104.70",6480908,6480908,,,
The Mavericks,The Mavericks,2017-05-19,4333,139,0.6807734094770161,-0.7324940716135789,5,-0.433883739117558,-0.9009688679024191,530.0,"$19,696.00",19696.0,$37.00 ,"$17,000.00","$17,000 + 70%",530.0,"$4,996.00",4996.0,3.942353883106485,$9.43,"$3,711.74",200577,200577,,,
Animal Collective,Animal Collective,2017-05-20,4334,140,0.6680638642135335,-0.7441039398713607,6,-0.9749279121818236,-0.2225209339563146,507.0,"$15,291.36",15291.36,$29.99 ,"$15,000.00","$15,000 + 70%",511.0,"$4,624.00",4624.0,3.3069550173010382,$9.05,"$1,094.81",550953,550953,"psychedelic pop,indie rock",,"indie rock,psychedelic pop"
Future Islands,Future Islands,2017-05-30,4344,150,0.5307300481619334,-0.8475409228928311,2,0.7818314824680298,0.6234898018587336,765.0,"$16,834.00",16834.0,$22.00 ,"$10,367.83",$8500 + 70%,765.0,"$7,583.00",7583.0,2.2199657127785835,$9.91,"$9,794.43",633157,633157,,,
Carseat Headrest,Carseat Headrest,2017-06-03,4348,154,0.4711595076738638,-0.8820480249558537,6,-0.9749279121818236,-0.2225209339563146,578.0,"$9,320.00",9320.0,$16.00 ,"$4,992.00",60%,601.0,"$3,909.00",3909.0,2.3842414939882324,$6.50,"$4,829.46",821887,821887,"midwest emo,indie rock",,"indie rock,midwest emo"
The Legwarmers,The Legwarmers,2017-06-09,4354,160,0.3777079652039649,-0.9259247771938498,5,-0.433883739117558,-0.9009688679024191,520.0,"$8,424.00",8424.0,$16.00 ,"$5,056.80",60%,520.0,"$8,024.60",8024.6,1.0497719512499064,$15.43,"$7,211.41",21976,21976,"anime,nerdcore",,"nerdcore,anime"
Nasty,Nasty,2017-06-10,4355,161,0.3617137307297676,-0.9322892131745132,6,-0.9749279121818236,-0.2225209339563146,403.0,"$3,537.00",3537.0,$7.00 ,"$1,693.50",$1000 vs 50%,586.0,"$5,225.67",5225.67,0.6768510066651741,$8.92,"$3,861.92",67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
James Vincent McMorrow,James Vincent McMorrow,2017-06-13,4358,164,0.3131070409358269,-0.9497178427914316,2,0.7818314824680298,0.6234898018587336,192.0,"$3,910.00",3910.0,$20.00 ,"$2,854.80",60%,195.0,"$1,006.00",1006.0,3.886679920477137,$5.16,$109.79,600393,600393,,,
Franz Ferdinand,Franz Ferdinand,2017-06-15,4360,166,0.2802306751992158,-0.9599326896597448,4,0.4338837391175582,-0.900968867902419,759.0,"$19,085.00",19085.0,$25.00 ,"$12,130.36","$10,000 + 70%",759.0,"$5,695.00",5695.0,3.351185250219491,$7.50,"$8,820.85",2805342,2805342,indie rock,,indie rock
Love Canon,Love Canon,2017-06-16,4361,167,0.263665492728007,-0.9646141756912436,5,-0.433883739117558,-0.9009688679024191,331.0,"$5,024.50",5024.5,$15.00 ,"$2,356.50",60%,331.0,"$4,156.55",4156.55,1.2088150028268636,$12.56,"$2,453.31",10139,10139,"bluegrass,newgrass",,"newgrass,bluegrass"
Nasty,Nasty,2017-06-23,4368,174,0.1457991969198751,-0.9893142039703664,5,-0.433883739117558,-0.9009688679024191,115.0,"$1,017.00",1017.0,$7.00 ,"$1,000.00",$1000 vs 50%,124.0,$133.00,133.0,7.646616541353383,$1.07,-$699.92,67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
Lucero,Lucero,2017-06-30,4375,181,0.025818440227133,-0.9996666485105112,5,-0.433883739117558,-0.9009688679024191,415.0,"$9,280.00",9280.0,$22.00 ,"$6,000.00","$6,000 + 70%",415.0,"$7,243.00",7243.0,1.2812370564683142,$17.45,"$6,475.19",106869,106869,"alt country,americana,red dirt,texas country,southern rock",,"red dirt,alt country,americana,southern rock,texas country"
Club Jefferson,Club Jefferson,2017-07-01,4376,182,0.0086069968886886,-0.9999629591162656,6,-0.9749279121818236,-0.2225209339563146,161.0,$671.00,671.0,$5.00 ,$200.00,$200 vs 50%,161.0,"$2,334.00",2334.0,0.2874892887746358,$14.50,"$1,269.63",1056205,1056205,"album rock,classic rock",,"classic rock,album rock"
Club Jefferson,Club Jefferson,2017-07-07,4382,188,-0.0945367498171993,-0.9955213724144752,5,-0.433883739117558,-0.9009688679024191,49.0,$201.00,201.0,$5.00 ,$200.00,$200 vs 50%,49.0,$770.00,770.0,0.261038961038961,$15.71,"-$1,220.72",1056205,1056205,"album rock,classic rock",,"classic rock,album rock"
Club Jefferson,Club Jefferson,2017-07-15,4390,196,-0.2303056702306119,-0.973118337233262,6,-0.9749279121818236,-0.2225209339563146,114.0,$462.00,462.0,$5.00 ,$200.00,$200 vs 50%,114.0,"$1,982.31",1982.31,0.2330614283336108,$17.39,$317.86,1056205,1056205,"album rock,classic rock",,"classic rock,album rock"
No Scrubs,No Scrubs,2017-07-23,4398,204,-0.3617137307297674,-0.9322892131745134,7,-0.7818314824680299,0.6234898018587334,264.0,"$2,448.00",2448.0,$10.00 ,"$1,498.00",75%,327.0,"$3,796.00",3796.0,0.6448893572181243,$11.61,"$1,909.49",9,9,,,
DJ Shadow,DJ Shadow,2017-07-30,4405,211,-0.4711595076738639,-0.8820480249558535,7,-0.7818314824680299,0.6234898018587334,345.0,"$8,853.00",8853.0,$25.00 ,"$7,500.00",$7500 + 70%,345.0,"$4,154.00",4154.0,2.1311988444872414,$12.04,"$1,373.80",648961,648961,"trip hop,downtempo",,"downtempo,trip hop"
Alligator,Alligator,2017-08-05,4411,217,-0.5595892624101763,-0.828770087174504,6,-0.9749279121818236,-0.2225209339563146,283.0,"$3,586.00",3586.0,$12.00 ,"$1,971.60",60%,283.0,"$4,011.00",4011.0,0.894041386187983,$14.17,"$2,169.89",28,28,,,
Come Together Cville,Come Together Cville,2017-08-20,4426,232,-0.7526668275320083,-0.6584015846980489,7,-0.7818314824680299,0.6234898018587334,593.0,"$5,687.00",5687.0,$10.00 ,$0.00,,593.0,"$4,805.00",4805.0,1.1835587929240374,$8.10,"$1,840.33",745640,745640,disco,,disco
Delta Rae,Delta Rae,2017-08-25,4431,237,-0.8064799463209447,-0.5912614448635782,5,-0.433883739117558,-0.9009688679024191,498.0,"$11,049.51",11049.51,$21.99 ,"$7,500.00",$7500 + 70%,498.0,"$3,025.00",3025.0,3.6527305785123967,$6.07,"$2,005.25",95833,95833,"gothic country,folk pop",,"gothic country,folk pop"
Nasty,Nasty,2017-08-26,4432,238,-0.8165380514459157,-0.5772916165517278,6,-0.9749279121818236,-0.2225209339563146,79.0,$687.00,687.0,$7.00 ,"$1,000.00",$1000 vs 50%,79.0,"$1,094.00",1094.0,0.6279707495429616,$13.85,-$921.20,67548,67548,"shibuya-kei,visual kei",,"visual kei,shibuya-kei"
